BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201709,10,2100,201709,14,1000,120690,723376,FLORIDA,12,2017,September,Flood,C,51,HENDRY,MFL,10-SEP-17 21:00:00,EST-5,14-SEP-17 10:00:00,0,0,0,0,20.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,6,NW,DENAUD,3,SSW,DENAUD,26.7904,-81.5618,26.6918,-81.5254,"Major Hurricane Irma made landfall in Southwest Florida on Marco Island as a Category 3 hurricane around 330 PM EDT on September 10th. The storm traveled north through southwest Florida through the evening. Effects from Irma were felt across South Florida from September 9th through September 11th. Irma had reached Category 5 strength and a minimum central pressure of 914 MB east of the Bahamas, maintaining Category 5 intensity until landfall along the north coast of Cuba on September 9th. Irma made its first Florida landfall in the Lower Florida Keys early on September 10th as a Category 4 hurricane. ||The strength and size of Hurricane Irma allowed for impacts to be felt across all of South Florida. Irma brought widespread wind damage, heavy rainfall and storm surge to all areas. Hurricane-force sustained wind were measured in much of Collier County, as well as far southern and inland Miami-Dade County, with the possibility of additional hurricane-force sustained wind in more isolated areas over the remainder of South Florida where widespread tropical storm force sustained wind occurred. Gusts to hurricane force were felt over all of South Florida, with the maximum measured wind gust of 142 mph in Naples in Collier County. Widespread tree damage and some structural damage occurred across all of South Florida, with most structural damage on the minor side.||Irma brought a significant storm surge on both coasts of South Florida. Storm surge of 6 to 8 feet was observed in the Everglades City and Goodland areas of Collier County, with 3 to 5 feet from Marco Island to Naples. Along the east coast, observed storm surge values of 4 to 6 feet were noted along Biscayne Bay from south of Miami to Homestead, and 2 to 4 feet elsewhere along the east coast from Key Biscayne to Palm Beach.||Hurricane Irma brought widespread rainfall and some flooding across the region. From the period between 8 AM EDT September 9th and 8 AM EDT September 11th, 8 to 15 inches of rain were measured over interior portions of Southwest Florida, with estimated amounts of 16 to 20 inches in southwestern Hendry County. This rainfall near the end of a wet summer led to significant flooding over these areas. 5 to 10 inches of rain were noted elsewhere across South Florida, with areas of minor to moderate flooding. ||32 deaths were attributed to Irma in southern Florida, all but one indirect. The only direct death was an 86-year-old man who was knocked down by a gust of wind while opening the front door of his home in Broward County. Most of the deaths occurred during cleanup after the storm, as well as several as a result of carbon monoxide poisoning from misuse of generators. Initial and incomplete damage estimate across the area is estimated to be around $800 million, but in all likelihood will be much higher once damage assessments are completed. $222.5 million in damage came in from Collier County, and about $300 million from Palm Beach County. About $255 million came from the agricultural community in Miami-Dade County.||Total number of people who were at county evacuation shelters were as follows: Miami-Dade County - 31,092, Palm Beach County - 17,263, Collier County - 17,040, Broward County - 17,000, Hendry County - 3,000||Total number of customers without power were as follows: Miami-Dade County - 888,530, Broward County - 689,000, Palm Beach County- 566,240, Collier County -  197,630, Hendry County - 9,700, Glades County - 1,670.","Extensive sheet flow' flooding caused by heavy rain from Hurricane Irma affected parts of Hendry County. A total of 9 to 11 inches of rain fell in the area during a 48-hour period leading up to and through the event. Estimated amounts of up to 16 inches or higher may have fallen in parts of Hendry County. No major roads were affected, however many properties remained under water for days.",CSV
201709,9,0,201709,11,0,120709,723022,GULF OF MEXICO,85,2017,September,Marine Hurricane/Typhoon,Z,656,CHOKOLOSKEE TO BONITA BEACH FL OUT 20NM,MFL,09-SEP-17 00:00:00,EST-5,11-SEP-17 00:00:00,0,0,0,0,,,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Irma made landfall in southwest Florida on Marco Island as a category 3 hurricane in the afternoon on September 10th. The storm traveled north through southwest Florida through the morning on September 11th. Effects from Irma were felt across South Florida from September 9th through September 11th. Irma had reached a Category 5 strength and a minimum central pressure of 914mb before weakening before landfall.||The strength and size of Hurricane Irma allowed the effects to expand across all of South Florida waters. The wind, waves, surge created dangerous life-threatening marine conditions.",Multiple mesonet stations along with satellite and radar velocity data support hurricane force sustained winds between 75 to 100 knots in Gulf waters with frequent higher wind gust.,CSV
201709,9,0,201709,11,0,120709,723023,GULF OF MEXICO,85,2017,September,Marine Hurricane/Typhoon,Z,657,E CP SABLE TO CHOKOLOSKEE FL OUT 20NM,MFL,09-SEP-17 00:00:00,EST-5,11-SEP-17 00:00:00,0,0,0,0,,,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Irma made landfall in southwest Florida on Marco Island as a category 3 hurricane in the afternoon on September 10th. The storm traveled north through southwest Florida through the morning on September 11th. Effects from Irma were felt across South Florida from September 9th through September 11th. Irma had reached a Category 5 strength and a minimum central pressure of 914mb before weakening before landfall.||The strength and size of Hurricane Irma allowed the effects to expand across all of South Florida waters. The wind, waves, surge created dangerous life-threatening marine conditions.",Satellite and radar velocity data support hurricane force sustained winds between 75 to 100 knots in Gulf waters with frequent higher wind gust.,CSV
201709,10,930,201709,10,1600,120690,723367,FLORIDA,12,2017,September,Storm Surge/Tide,Z,168,COASTAL PALM BEACH COUNTY,MFL,10-SEP-17 09:30:00,EST-5,10-SEP-17 16:00:00,0,0,0,0,,0.00K,NWS Storm Survey,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Irma made landfall in Southwest Florida on Marco Island as a Category 3 hurricane around 330 PM EDT on September 10th. The storm traveled north through southwest Florida through the evening. Effects from Irma were felt across South Florida from September 9th through September 11th. Irma had reached Category 5 strength and a minimum central pressure of 914 MB east of the Bahamas, maintaining Category 5 intensity until landfall along the north coast of Cuba on September 9th. Irma made its first Florida landfall in the Lower Florida Keys early on September 10th as a Category 4 hurricane. ||The strength and size of Hurricane Irma allowed for impacts to be felt across all of South Florida. Irma brought widespread wind damage, heavy rainfall and storm surge to all areas. Hurricane-force sustained wind were measured in much of Collier County, as well as far southern and inland Miami-Dade County, with the possibility of additional hurricane-force sustained wind in more isolated areas over the remainder of South Florida where widespread tropical storm force sustained wind occurred. Gusts to hurricane force were felt over all of South Florida, with the maximum measured wind gust of 142 mph in Naples in Collier County. Widespread tree damage and some structural damage occurred across all of South Florida, with most structural damage on the minor side.||Irma brought a significant storm surge on both coasts of South Florida. Storm surge of 6 to 8 feet was observed in the Everglades City and Goodland areas of Collier County, with 3 to 5 feet from Marco Island to Naples. Along the east coast, observed storm surge values of 4 to 6 feet were noted along Biscayne Bay from south of Miami to Homestead, and 2 to 4 feet elsewhere along the east coast from Key Biscayne to Palm Beach.||Hurricane Irma brought widespread rainfall and some flooding across the region. From the period between 8 AM EDT September 9th and 8 AM EDT September 11th, 8 to 15 inches of rain were measured over interior portions of Southwest Florida, with estimated amounts of 16 to 20 inches in southwestern Hendry County. This rainfall near the end of a wet summer led to significant flooding over these areas. 5 to 10 inches of rain were noted elsewhere across South Florida, with areas of minor to moderate flooding. ||32 deaths were attributed to Irma in southern Florida, all but one indirect. The only direct death was an 86-year-old man who was knocked down by a gust of wind while opening the front door of his home in Broward County. Most of the deaths occurred during cleanup after the storm, as well as several as a result of carbon monoxide poisoning from misuse of generators. Initial and incomplete damage estimate across the area is estimated to be around $800 million, but in all likelihood will be much higher once damage assessments are completed. $222.5 million in damage came in from Collier County, and about $300 million from Palm Beach County. About $255 million came from the agricultural community in Miami-Dade County.||Total number of people who were at county evacuation shelters were as follows: Miami-Dade County - 31,092, Palm Beach County - 17,263, Collier County - 17,040, Broward County - 17,000, Hendry County - 3,000||Total number of customers without power were as follows: Miami-Dade County - 888,530, Broward County - 689,000, Palm Beach County- 566,240, Collier County -  197,630, Hendry County - 9,700, Glades County - 1,670.","Maximum storm tide in Palm Beach County was in the 2-3 ft range, with a measured maximum storm tide of 1.97 feet above Mean Higher High Water (MHHW) at Lake Worth Pier. Little significant inundation was noted.",CSV
201709,10,2100,201709,14,1000,120690,723371,FLORIDA,12,2017,September,Flood,C,43,GLADES,MFL,10-SEP-17 21:00:00,EST-5,14-SEP-17 10:00:00,0,0,0,0,50.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,1,SE,PALMDALE,7,WSW,MOORE HAVEN,26.9203,-81.3064,26.8046,-81.1972,"Major Hurricane Irma made landfall in Southwest Florida on Marco Island as a Category 3 hurricane around 330 PM EDT on September 10th. The storm traveled north through southwest Florida through the evening. Effects from Irma were felt across South Florida from September 9th through September 11th. Irma had reached Category 5 strength and a minimum central pressure of 914 MB east of the Bahamas, maintaining Category 5 intensity until landfall along the north coast of Cuba on September 9th. Irma made its first Florida landfall in the Lower Florida Keys early on September 10th as a Category 4 hurricane. ||The strength and size of Hurricane Irma allowed for impacts to be felt across all of South Florida. Irma brought widespread wind damage, heavy rainfall and storm surge to all areas. Hurricane-force sustained wind were measured in much of Collier County, as well as far southern and inland Miami-Dade County, with the possibility of additional hurricane-force sustained wind in more isolated areas over the remainder of South Florida where widespread tropical storm force sustained wind occurred. Gusts to hurricane force were felt over all of South Florida, with the maximum measured wind gust of 142 mph in Naples in Collier County. Widespread tree damage and some structural damage occurred across all of South Florida, with most structural damage on the minor side.||Irma brought a significant storm surge on both coasts of South Florida. Storm surge of 6 to 8 feet was observed in the Everglades City and Goodland areas of Collier County, with 3 to 5 feet from Marco Island to Naples. Along the east coast, observed storm surge values of 4 to 6 feet were noted along Biscayne Bay from south of Miami to Homestead, and 2 to 4 feet elsewhere along the east coast from Key Biscayne to Palm Beach.||Hurricane Irma brought widespread rainfall and some flooding across the region. From the period between 8 AM EDT September 9th and 8 AM EDT September 11th, 8 to 15 inches of rain were measured over interior portions of Southwest Florida, with estimated amounts of 16 to 20 inches in southwestern Hendry County. This rainfall near the end of a wet summer led to significant flooding over these areas. 5 to 10 inches of rain were noted elsewhere across South Florida, with areas of minor to moderate flooding. ||32 deaths were attributed to Irma in southern Florida, all but one indirect. The only direct death was an 86-year-old man who was knocked down by a gust of wind while opening the front door of his home in Broward County. Most of the deaths occurred during cleanup after the storm, as well as several as a result of carbon monoxide poisoning from misuse of generators. Initial and incomplete damage estimate across the area is estimated to be around $800 million, but in all likelihood will be much higher once damage assessments are completed. $222.5 million in damage came in from Collier County, and about $300 million from Palm Beach County. About $255 million came from the agricultural community in Miami-Dade County.||Total number of people who were at county evacuation shelters were as follows: Miami-Dade County - 31,092, Palm Beach County - 17,263, Collier County - 17,040, Broward County - 17,000, Hendry County - 3,000||Total number of customers without power were as follows: Miami-Dade County - 888,530, Broward County - 689,000, Palm Beach County- 566,240, Collier County -  197,630, Hendry County - 9,700, Glades County - 1,670.","Glades County Emergency Management reported the closure of State Road 29 due to flooding from State Road 78 halfway up to Palmdale, as well as State Road 78 east from State Road 29 to U.S. 27. Extensive sheet flow flooding affected western and southern Glades County to Muse and the Hendry County line. Also, flooding from Fisheating Creek affected the campground adjacent to U.S. 27 in Palmdale.||Rainfall amounts of 8 to 12 inches were widespread across the area, with estimates of 16 to 20 inches over parts of western Glades County.",CSV
201709,9,0,201709,11,0,120708,723021,ATLANTIC SOUTH,87,2017,September,Marine Tropical Storm,Z,610,LAKE OKEECHOBEE,MFL,09-SEP-17 00:00:00,EST-5,11-SEP-17 00:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Irma made landfall in southwest Florida on Marco Island as a category 3 hurricane in the afternoon on September 10th. The storm traveled north through southwest Florida through the morning on September 11th. Effects from Irma were felt across South Florida from September 9th through September 11th. Irma had reached a Category 5 strength and a minimum central pressure of 914mb before weakening before landfall.||The strength and size of Hurricane Irma allowed the effects to expand across all of South Florida waters. The wind, waves, surge created dangerous life-threatening marine conditions.",Multiple mesonet stations reported tropical storm force sustained winds between 50 to 65 knots on Lake Okeechobee.,CSV
201706,15,1415,201706,15,1416,117449,706354,ALABAMA,1,2017,June,Thunderstorm Wind,C,19,CHEROKEE,BMX,15-JUN-17 14:15:00,CST-6,15-JUN-17 14:16:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,1,ENE,CHESTERFIELD,1,ENE,CHESTERFIELD,34.4548,-85.5399,34.4548,-85.5399,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted along County Road 103.,CSV
201706,15,1403,201706,15,1404,117449,706351,ALABAMA,1,2017,June,Thunderstorm Wind,C,73,JEFFERSON,BMX,15-JUN-17 14:03:00,CST-6,15-JUN-17 14:04:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,1,SW,DOLOMITE,1,SW,DOLOMITE,33.44,-86.99,33.44,-86.99,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted in the city of Hueytown.,CSV
201706,15,1408,201706,15,1409,117449,706352,ALABAMA,1,2017,June,Thunderstorm Wind,C,73,JEFFERSON,BMX,15-JUN-17 14:08:00,CST-6,15-JUN-17 14:09:00,0,0,0,0,0.00K,0.00K,Public,50.00,EG,,,,,,,,,,1,ESE,WOODWARD,1,ESE,WOODWARD,33.3959,-86.9697,33.3959,-86.9697,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Power lines downed near the intersection of 9th Avenue North and 9th Street North in the city of Bessemer.,CSV
201706,15,1408,201706,15,1409,117449,706353,ALABAMA,1,2017,June,Thunderstorm Wind,C,1,AUTAUGA,BMX,15-JUN-17 14:08:00,CST-6,15-JUN-17 14:09:00,0,0,0,0,0.00K,0.00K,Broadcast Media,50.00,EG,,,,,,,,,,54,NNW,BILLINGSLEY,54,NNW,BILLINGSLEY,33.4075,-86.9609,33.4075,-86.9609,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Roof blown off Canada Auto Sales in the city of Bessemer.,CSV
201706,15,1420,201706,15,1421,117449,706355,ALABAMA,1,2017,June,Thunderstorm Wind,C,55,ETOWAH,BMX,15-JUN-17 14:20:00,CST-6,15-JUN-17 14:21:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,1,W,REECE CITY,1,W,REECE CITY,34.07,-86.04,34.07,-86.04,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Two trees uprooted near the town of Reece City.,CSV
201706,15,1425,201706,15,1426,117449,706356,ALABAMA,1,2017,June,Thunderstorm Wind,C,55,ETOWAH,BMX,15-JUN-17 14:25:00,CST-6,15-JUN-17 14:26:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,6,SE,BALLPLAY,6,SE,BALLPLAY,33.98,-85.76,33.98,-85.76,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted.,CSV
201706,15,1430,201706,15,1431,117449,706357,ALABAMA,1,2017,June,Thunderstorm Wind,C,55,ETOWAH,BMX,15-JUN-17 14:30:00,CST-6,15-JUN-17 14:31:00,0,0,0,0,0.00K,0.00K,Public,50.00,EG,,,,,,,,,,1,N,GLENCOE,1,N,GLENCOE,33.96,-85.93,33.96,-85.93,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted near the town of Glencoe.,CSV
201706,15,1430,201706,15,1431,117449,706358,ALABAMA,1,2017,June,Thunderstorm Wind,C,117,SHELBY,BMX,15-JUN-17 14:30:00,CST-6,15-JUN-17 14:31:00,0,0,0,0,0.00K,0.00K,NWS Employee,50.00,EG,,,,,,,,,,3,E,PARAMOUNT,3,E,PARAMOUNT,33.32,-86.78,33.32,-86.78,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted and power lines downed near Oak Mountain State Park.,CSV
201706,15,1448,201706,15,1449,117449,706360,ALABAMA,1,2017,June,Thunderstorm Wind,C,117,SHELBY,BMX,15-JUN-17 14:48:00,CST-6,15-JUN-17 14:49:00,0,0,0,0,0.00K,0.00K,Public,50.00,EG,,,,,,,,,,1,E,WESTOVER,1,E,WESTOVER,33.35,-86.53,33.35,-86.53,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Power lines downed along Highway 109.,CSV
201706,15,1452,201706,15,1453,117449,706361,ALABAMA,1,2017,June,Thunderstorm Wind,C,117,SHELBY,BMX,15-JUN-17 14:52:00,CST-6,15-JUN-17 14:53:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,3,E,LONGVIEW,3,E,LONGVIEW,33.2064,-86.7317,33.2064,-86.7317,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted along County Road 26.,CSV
201706,15,1534,201706,15,1535,117449,706517,ALABAMA,1,2017,June,Thunderstorm Wind,C,27,CLAY,BMX,15-JUN-17 15:34:00,CST-6,15-JUN-17 15:35:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,2,ESE,ASHLAND LINEVILLE AR,2,ESE,ASHLAND LINEVILLE AR,33.2726,-85.774,33.2726,-85.774,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted along Old Mill Road.,CSV
201706,15,1528,201706,15,1529,117449,706519,ALABAMA,1,2017,June,Thunderstorm Wind,C,27,CLAY,BMX,15-JUN-17 15:28:00,CST-6,15-JUN-17 15:29:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,3,N,DAMPSEY,3,N,DAMPSEY,33.48,-85.77,33.48,-85.77,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted and power lines downed.,CSV
201706,15,1525,201706,15,1527,117449,706515,ALABAMA,1,2017,June,Thunderstorm Wind,C,27,CLAY,BMX,15-JUN-17 15:25:00,CST-6,15-JUN-17 15:27:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,0,N,ASHLAND,0,N,ASHLAND,33.27,-85.85,33.27,-85.85,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted and power lines downed in and around the city of Ashland.,CSV
201706,15,1530,201706,15,1531,117449,706516,ALABAMA,1,2017,June,Thunderstorm Wind,C,27,CLAY,BMX,15-JUN-17 15:30:00,CST-6,15-JUN-17 15:31:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,1,WNW,DELTA,1,WNW,DELTA,33.4343,-85.708,33.4343,-85.708,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted and power lines downed along State Lake Road.,CSV
201706,15,1534,201706,15,1535,117449,706518,ALABAMA,1,2017,June,Thunderstorm Wind,C,27,CLAY,BMX,15-JUN-17 15:34:00,CST-6,15-JUN-17 15:35:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,1,NNE,BARFIELD,1,NNE,BARFIELD,33.3665,-85.7081,33.3665,-85.7081,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted and power lines downed along County Road 9.,CSV
201706,15,1620,201706,15,1621,117449,706521,ALABAMA,1,2017,June,Thunderstorm Wind,C,123,TALLAPOOSA,BMX,15-JUN-17 16:20:00,CST-6,15-JUN-17 16:21:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,1,W,DADEVILLE,1,W,DADEVILLE,32.8285,-85.7617,32.8285,-85.7617,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted on East South Street.,CSV
201706,15,1625,201706,15,1626,117449,706522,ALABAMA,1,2017,June,Thunderstorm Wind,C,123,TALLAPOOSA,BMX,15-JUN-17 16:25:00,CST-6,15-JUN-17 16:26:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,1,NNW,DAVISTON,1,NNW,DAVISTON,33.0602,-85.6374,33.0602,-85.6374,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several trees uprooted on Motley Road in the town of Davidson.,CSV
201706,15,1650,201706,15,1652,117449,706530,ALABAMA,1,2017,June,Thunderstorm Wind,C,81,LEE,BMX,15-JUN-17 16:50:00,CST-6,15-JUN-17 16:52:00,0,0,0,0,0.00K,0.00K,Public,50.00,EG,,,,,,,,,,1,NW,AUBURN,1,NW,AUBURN,32.63,-85.48,32.63,-85.48,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several reports of trees uprooted and power lines downed in the city of Auburn.,CSV
201706,15,1610,201706,15,1612,117449,709775,ALABAMA,1,2017,June,Thunderstorm Wind,C,111,RANDOLPH,BMX,15-JUN-17 16:10:00,CST-6,15-JUN-17 16:12:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,0,N,WEDOWEE,0,N,WEDOWEE,33.3,-85.47,33.3,-85.47,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several reports of trees uprooted and power lines downed across Randolph County.,CSV
201706,15,1555,201706,15,1556,117449,706525,ALABAMA,1,2017,June,Thunderstorm Wind,C,51,ELMORE,BMX,15-JUN-17 15:55:00,CST-6,15-JUN-17 15:56:00,0,0,0,0,0.00K,0.00K,Emergency Manager,60.00,EG,,,,,,,,,,1,NW,HOLTVILLE,1,NW,HOLTVILLE,32.6367,-86.3262,32.6367,-86.3262,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Trees uprooted and power lines downed at Holtville High School.,CSV
201706,15,1612,201706,15,1613,117449,706527,ALABAMA,1,2017,June,Thunderstorm Wind,C,51,ELMORE,BMX,15-JUN-17 16:12:00,CST-6,15-JUN-17 16:13:00,1,0,0,0,0.00K,0.00K,Public,60.00,EG,,,,,,,,,,1,SW,NEMAN,1,SW,NEMAN,32.57,-85.99,32.57,-85.99,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Cinder block wall collapsed and fell on woman causing one injury.,CSV
201706,15,1720,201706,15,1722,117449,706531,ALABAMA,1,2017,June,Thunderstorm Wind,C,81,LEE,BMX,15-JUN-17 17:20:00,CST-6,15-JUN-17 17:22:00,0,0,0,0,0.00K,0.00K,Public,50.00,EG,,,,,,,,,,0,N,SMITHS STATION,0,N,SMITHS STATION,32.53,-85.08,32.53,-85.08,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Several reports of uprooted trees in the Smiths Station community.,CSV
201706,18,700,201706,18,1000,117791,708134,ALABAMA,1,2017,June,Flash Flood,C,101,MONTGOMERY,BMX,18-JUN-17 07:00:00,CST-6,18-JUN-17 10:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,1,W,MONTGOMERY,0,SSE,CAPITAL HGTS,32.3786,-86.3178,32.393,-86.278,"Thunderstorms developed during the early morning hours of June 18th across portions of south central Alabama.  The convection formed along a upper trough axis that stretched from Mobile, Alabama, northeastward into northwest Georgia.  The storms were slow moving due to light upper level winds near the trough axis.",Several reports of flooded roads in the city of Montgomery.,CSV
201706,15,1604,201706,15,1605,117449,706526,ALABAMA,1,2017,June,Thunderstorm Wind,C,51,ELMORE,BMX,15-JUN-17 16:04:00,CST-6,15-JUN-17 16:05:00,0,0,0,0,0.00K,0.00K,Emergency Manager,60.00,EG,,,,,,,,,,1,E,COTTON,1,E,COTTON,32.68,-86,32.68,-86,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,Power lines downed.,CSV
201706,15,1637,201706,15,1638,117449,706529,ALABAMA,1,2017,June,Thunderstorm Wind,C,87,MACON,BMX,15-JUN-17 16:37:00,CST-6,15-JUN-17 16:38:00,0,0,0,0,0.00K,0.00K,Broadcast Media,58.00,MG,,,,,,,,,,1,S,NOTASULGA,1,S,NOTASULGA,32.56,-85.67,32.56,-85.67,Thunderstorms developed along a large and progressive outflow boundary that tracked southeast across all of central Alabama during the afternoon and early evening hours.  The  thunderstorms produced widespread wind damage.,,CSV
201706,22,1240,201706,22,1241,117793,708138,ALABAMA,1,2017,June,Thunderstorm Wind,C,73,JEFFERSON,BMX,22-JUN-17 12:40:00,CST-6,22-JUN-17 12:41:00,0,0,0,0,0.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,1,ESE,MAXINE,1,ESE,MAXINE,33.5745,-87.138,33.5745,-87.138,"As Tropical Cyclone Cindy moved onshore along the Texas and Louisiana state line, feeder bands on the east side of Cindy developed over central Alabama.  The feeder bands produced several modes of severe weather, including tornadoes, straight line winds, and flash flooding.",Several trees uprooted along Alliance Road.,CSV
201706,23,1150,201706,23,1151,117793,709601,ALABAMA,1,2017,June,Thunderstorm Wind,C,75,LAMAR,BMX,23-JUN-17 11:50:00,CST-6,23-JUN-17 11:51:00,0,0,0,0,0.00K,0.00K,Public,50.00,EG,,,,,,,,,,1,NE,VERNON,1,NE,VERNON,33.761,-88.1087,33.761,-88.1087,"As Tropical Cyclone Cindy moved onshore along the Texas and Louisiana state line, feeder bands on the east side of Cindy developed over central Alabama.  The feeder bands produced several modes of severe weather, including tornadoes, straight line winds, and flash flooding.",Several trees uprooted near Highway 17 at the Vernon Post Office.,CSV
