BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201610,7,2100,201610,7,2101,110923,664284,SOUTH CAROLINA,45,2016,October,Tropical Storm,Z,50,CHARLESTON,CHS,07-OCT-16 21:00:00,EST-5,07-OCT-16 21:01:00,0,0,0,0,,,County Official,,,,,,,,,,,,,,,,,,,,,,"Matthew first developed into a Tropical Storm about 35 miles southeast of St. Lucia on September 28 before quickly strengthening into a powerful hurricane as it tracked westward across the Caribbean Sea. Matthew then became a hurricane about 190 miles northeast of Curacao on September 29th before reaching Category 5 strength the following day. Matthew then weakened slightly while turning north toward the Greater Antilles, remaining a Category 4 hurricane as it made landfall over Haiti���s Tiburon Peninsula early on October 4th. Matthew then continued north while maintaining a Category 4 strength before making a second landfall near the Guantanamo Province in Cuba later that day. Land interaction helped reduce the strength of Matthew to a Category 3 hurricane, before it re-intensified into a Category 4 hurricane while tracking northwest toward the Bahamas. Matthew then tracked about 25 miles west of Nassau before making  landfall for a 3rd time over Grand Bahama about 15 miles west-northwest of Freeport as a Category 4 hurricane on October 6th. Matthew then continued on a north-northwest track toward Florida before paralleling much of the Southeast coast in a slowly weakening state over the next couple days. Matthew tracked parallel to the northern half of the Southeast Georgia coast as a Category 2 hurricane (110 mph), before continuing to weaken to a Category 1 hurricane (85 mph) while passing much of the lower Southeast South Carolina coast. Minimum surface pressures of 983.1 mb at Savannah International Airport (KSAV), 980.6 mb at Beaufort Airport (KNBC) and 981.7 mb at Charleston International Airport (KCHS) where recorded as Matthew passed just offshore. Matthew then made its 4th and final landfall as a weak Category 1 hurricane (75 mph) near McClellanville, SC at approximately 1045 AM on October 8th. Matthew then re-emerged into the western Atlantic shortly after, briefly maintaining hurricane strength before transitioning into an extratropical cyclone on October 9th as it pulled away from Cape Hatteras, North Carolina. ||Across southeast Georgia and southeast South Carolina, the main impacts from Matthew included heavy rain, wind damage in the form of scattered to widespread trees and power lines blown down and storm surge, specifically along coastal locations from Tybee Island, GA north to Edisto Beach, SC. Storm total rainfall amounts generally ranged from 4.5 to 7 inches across western areas of Southeast Georgia and extreme western locations of Southeast South Carolina to 8 to 17 inches closer to the coast, highest in coastal counties of Southeast Georgia and the lower Southeast South Carolina coast. A peak storm total rainfall of 17.49 inches was recorded at Hunter Army Airfield in Georgia while a peak storm total rainfall of 16.90 inches was recorded near Edisto Island, SC. Daily record rainfall totals of were also set on October 7th and October 8th at the Savannah International Airport (KSAV), 4.36 inches and 3.84 inches, at the Charleston International Airport (KCHS), 4.7 inches and 5.77 inches and in downtown Charleston (KCXM), 4.36 inches and 3.84 inches respectively. Heavy rains also led to several instances of flash flooding with damage to roads and homes and helped produce long duration flooding along the Edisto River, Ashley River and Santee River. Wind damage produced numerous to widespread power outages and damage to homes and other structures throughout the area, most significantly at locations near the coast where 60 mph to 100 mph wind gusts occurred with rainbands surrounding the passing eye wall. On October 8th, a maximum sustained wind of 75 mph and peak wind gust of 96 mph was recorded at the Tybee Island South sensor (XTYE) in Georgia while a maximum sustained wind of 67 mph was recorded at the Beaufort (XBUF) sensor in South Carolina and peak wind gust of 87 mph was recorded at the Hilton Head Airport (KHXD) sensor in South Carolina. Three deaths and 1 injury occurred from trees falling on homes or cars in Southeast Georgia.  The most extensive damage came with storm surge during Matthew. The entire Southeast Georgia and Southeast South Carolina coast was impacted by storm surge generally ranging between 2 to 5 ft with some locations as high as 6 to 8 ft. A peak surge of 7.69 ft occurred at the Fort Pulaski tide gauge at 248 AM October 8th while a peak surge of 6.20 ft occurred at the Charleston Harbor tide gauge at 5 AM October 8th. Damage from surge was most notable on the northern ends of Tybee Island in Georgia, Fripp Island in South Carolina and Edisto Island in South Carolina. Locations on Fripp Island and Edisto Island saw some of the most significant beach erosion and damage to oceanfront homes in the entire area.",A county official reported a tree down on a house within the 7000 block of Indigo Hill Road during Hurricane Matthew.,CSV
201610,7,2105,201610,7,2106,110923,664285,SOUTH CAROLINA,45,2016,October,Tropical Storm,Z,50,CHARLESTON,CHS,07-OCT-16 21:05:00,EST-5,07-OCT-16 21:06:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Matthew first developed into a Tropical Storm about 35 miles southeast of St. Lucia on September 28 before quickly strengthening into a powerful hurricane as it tracked westward across the Caribbean Sea. Matthew then became a hurricane about 190 miles northeast of Curacao on September 29th before reaching Category 5 strength the following day. Matthew then weakened slightly while turning north toward the Greater Antilles, remaining a Category 4 hurricane as it made landfall over Haiti���s Tiburon Peninsula early on October 4th. Matthew then continued north while maintaining a Category 4 strength before making a second landfall near the Guantanamo Province in Cuba later that day. Land interaction helped reduce the strength of Matthew to a Category 3 hurricane, before it re-intensified into a Category 4 hurricane while tracking northwest toward the Bahamas. Matthew then tracked about 25 miles west of Nassau before making  landfall for a 3rd time over Grand Bahama about 15 miles west-northwest of Freeport as a Category 4 hurricane on October 6th. Matthew then continued on a north-northwest track toward Florida before paralleling much of the Southeast coast in a slowly weakening state over the next couple days. Matthew tracked parallel to the northern half of the Southeast Georgia coast as a Category 2 hurricane (110 mph), before continuing to weaken to a Category 1 hurricane (85 mph) while passing much of the lower Southeast South Carolina coast. Minimum surface pressures of 983.1 mb at Savannah International Airport (KSAV), 980.6 mb at Beaufort Airport (KNBC) and 981.7 mb at Charleston International Airport (KCHS) where recorded as Matthew passed just offshore. Matthew then made its 4th and final landfall as a weak Category 1 hurricane (75 mph) near McClellanville, SC at approximately 1045 AM on October 8th. Matthew then re-emerged into the western Atlantic shortly after, briefly maintaining hurricane strength before transitioning into an extratropical cyclone on October 9th as it pulled away from Cape Hatteras, North Carolina. ||Across southeast Georgia and southeast South Carolina, the main impacts from Matthew included heavy rain, wind damage in the form of scattered to widespread trees and power lines blown down and storm surge, specifically along coastal locations from Tybee Island, GA north to Edisto Beach, SC. Storm total rainfall amounts generally ranged from 4.5 to 7 inches across western areas of Southeast Georgia and extreme western locations of Southeast South Carolina to 8 to 17 inches closer to the coast, highest in coastal counties of Southeast Georgia and the lower Southeast South Carolina coast. A peak storm total rainfall of 17.49 inches was recorded at Hunter Army Airfield in Georgia while a peak storm total rainfall of 16.90 inches was recorded near Edisto Island, SC. Daily record rainfall totals of were also set on October 7th and October 8th at the Savannah International Airport (KSAV), 4.36 inches and 3.84 inches, at the Charleston International Airport (KCHS), 4.7 inches and 5.77 inches and in downtown Charleston (KCXM), 4.36 inches and 3.84 inches respectively. Heavy rains also led to several instances of flash flooding with damage to roads and homes and helped produce long duration flooding along the Edisto River, Ashley River and Santee River. Wind damage produced numerous to widespread power outages and damage to homes and other structures throughout the area, most significantly at locations near the coast where 60 mph to 100 mph wind gusts occurred with rainbands surrounding the passing eye wall. On October 8th, a maximum sustained wind of 75 mph and peak wind gust of 96 mph was recorded at the Tybee Island South sensor (XTYE) in Georgia while a maximum sustained wind of 67 mph was recorded at the Beaufort (XBUF) sensor in South Carolina and peak wind gust of 87 mph was recorded at the Hilton Head Airport (KHXD) sensor in South Carolina. Three deaths and 1 injury occurred from trees falling on homes or cars in Southeast Georgia.  The most extensive damage came with storm surge during Matthew. The entire Southeast Georgia and Southeast South Carolina coast was impacted by storm surge generally ranging between 2 to 5 ft with some locations as high as 6 to 8 ft. A peak surge of 7.69 ft occurred at the Fort Pulaski tide gauge at 248 AM October 8th while a peak surge of 6.20 ft occurred at the Charleston Harbor tide gauge at 5 AM October 8th. Damage from surge was most notable on the northern ends of Tybee Island in Georgia, Fripp Island in South Carolina and Edisto Island in South Carolina. Locations on Fripp Island and Edisto Island saw some of the most significant beach erosion and damage to oceanfront homes in the entire area.",A trained spotter reported two large trees down on Seabrook Island during Hurricane Matthew.,CSV
201612,17,1625,201612,18,924,111461,664952,INDIANA,18,2016,December,Lake-Effect Snow,Z,2,PORTER,LOT,17-DEC-16 16:25:00,CST-6,18-DEC-16 09:24:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A band of lake effect snow developed across parts of Lake and Porter Counties in northwest Indiana, producing heavy snow, drifting snow and white out conditions during the early morning hours of December 18th.  Storm total snowfall amounts included 10.0 inches near Valparaiso; 9.7 inches near Porter; 9.0 inches near Portage; 8.5 inches near Ogden Dunes; 8.0 inches near Burdick; 7.0 inches near South Haven; 7.0 inches near Hobart; 6.0 inches near Lakes of the Four Seasons and 6.0 inches five miles northeast of Gary.",,CSV
201610,7,2145,201610,7,2146,110923,664286,SOUTH CAROLINA,45,2016,October,Tropical Storm,Z,50,CHARLESTON,CHS,07-OCT-16 21:45:00,EST-5,07-OCT-16 21:46:00,0,0,0,0,,,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Matthew first developed into a Tropical Storm about 35 miles southeast of St. Lucia on September 28 before quickly strengthening into a powerful hurricane as it tracked westward across the Caribbean Sea. Matthew then became a hurricane about 190 miles northeast of Curacao on September 29th before reaching Category 5 strength the following day. Matthew then weakened slightly while turning north toward the Greater Antilles, remaining a Category 4 hurricane as it made landfall over Haiti���s Tiburon Peninsula early on October 4th. Matthew then continued north while maintaining a Category 4 strength before making a second landfall near the Guantanamo Province in Cuba later that day. Land interaction helped reduce the strength of Matthew to a Category 3 hurricane, before it re-intensified into a Category 4 hurricane while tracking northwest toward the Bahamas. Matthew then tracked about 25 miles west of Nassau before making  landfall for a 3rd time over Grand Bahama about 15 miles west-northwest of Freeport as a Category 4 hurricane on October 6th. Matthew then continued on a north-northwest track toward Florida before paralleling much of the Southeast coast in a slowly weakening state over the next couple days. Matthew tracked parallel to the northern half of the Southeast Georgia coast as a Category 2 hurricane (110 mph), before continuing to weaken to a Category 1 hurricane (85 mph) while passing much of the lower Southeast South Carolina coast. Minimum surface pressures of 983.1 mb at Savannah International Airport (KSAV), 980.6 mb at Beaufort Airport (KNBC) and 981.7 mb at Charleston International Airport (KCHS) where recorded as Matthew passed just offshore. Matthew then made its 4th and final landfall as a weak Category 1 hurricane (75 mph) near McClellanville, SC at approximately 1045 AM on October 8th. Matthew then re-emerged into the western Atlantic shortly after, briefly maintaining hurricane strength before transitioning into an extratropical cyclone on October 9th as it pulled away from Cape Hatteras, North Carolina. ||Across southeast Georgia and southeast South Carolina, the main impacts from Matthew included heavy rain, wind damage in the form of scattered to widespread trees and power lines blown down and storm surge, specifically along coastal locations from Tybee Island, GA north to Edisto Beach, SC. Storm total rainfall amounts generally ranged from 4.5 to 7 inches across western areas of Southeast Georgia and extreme western locations of Southeast South Carolina to 8 to 17 inches closer to the coast, highest in coastal counties of Southeast Georgia and the lower Southeast South Carolina coast. A peak storm total rainfall of 17.49 inches was recorded at Hunter Army Airfield in Georgia while a peak storm total rainfall of 16.90 inches was recorded near Edisto Island, SC. Daily record rainfall totals of were also set on October 7th and October 8th at the Savannah International Airport (KSAV), 4.36 inches and 3.84 inches, at the Charleston International Airport (KCHS), 4.7 inches and 5.77 inches and in downtown Charleston (KCXM), 4.36 inches and 3.84 inches respectively. Heavy rains also led to several instances of flash flooding with damage to roads and homes and helped produce long duration flooding along the Edisto River, Ashley River and Santee River. Wind damage produced numerous to widespread power outages and damage to homes and other structures throughout the area, most significantly at locations near the coast where 60 mph to 100 mph wind gusts occurred with rainbands surrounding the passing eye wall. On October 8th, a maximum sustained wind of 75 mph and peak wind gust of 96 mph was recorded at the Tybee Island South sensor (XTYE) in Georgia while a maximum sustained wind of 67 mph was recorded at the Beaufort (XBUF) sensor in South Carolina and peak wind gust of 87 mph was recorded at the Hilton Head Airport (KHXD) sensor in South Carolina. Three deaths and 1 injury occurred from trees falling on homes or cars in Southeast Georgia.  The most extensive damage came with storm surge during Matthew. The entire Southeast Georgia and Southeast South Carolina coast was impacted by storm surge generally ranging between 2 to 5 ft with some locations as high as 6 to 8 ft. A peak surge of 7.69 ft occurred at the Fort Pulaski tide gauge at 248 AM October 8th while a peak surge of 6.20 ft occurred at the Charleston Harbor tide gauge at 5 AM October 8th. Damage from surge was most notable on the northern ends of Tybee Island in Georgia, Fripp Island in South Carolina and Edisto Island in South Carolina. Locations on Fripp Island and Edisto Island saw some of the most significant beach erosion and damage to oceanfront homes in the entire area.",The media reported Highway 17 had been closed near the intersection with Highway 162 due to downed power lines during Hurricane Matthew.,CSV
201609,13,130,201609,13,800,110576,660299,MONTANA,30,2016,September,Frost/Freeze,Z,3,FLATHEAD/MISSION VALLEYS,MSO,13-SEP-16 01:30:00,MST-7,13-SEP-16 08:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,"A deep trough stretched from Saskatchewan to central California, allowing for ridging, clearing skies, and light winds over the Northern Rockies. All this occurred with an unseasonably cold air mass. This early cold spell with high 20s affected gardens and agriculture, as low temperatures reached values not typical until 2 or 3 weeks later in autumn. News media reported early harvest of crops near Missoula, including: lettuce, tomatoes, and squash.",Kalispell International Airport saw a low of 27 degrees while a temperature sensor in Ronan recorded a low of 25 degrees Fahrenheit.,CSV
201609,13,200,201609,13,800,110576,660303,MONTANA,30,2016,September,Frost/Freeze,Z,43,POTOMAC / SEELEY LAKE REGION,MSO,13-SEP-16 02:00:00,MST-7,13-SEP-16 08:00:00,0,0,0,0,,,RAWS,,,,,,,,,,,,,,,,,,,,,,"A deep trough stretched from Saskatchewan to central California, allowing for ridging, clearing skies, and light winds over the Northern Rockies. All this occurred with an unseasonably cold air mass. This early cold spell with high 20s affected gardens and agriculture, as low temperatures reached values not typical until 2 or 3 weeks later in autumn. News media reported early harvest of crops near Missoula, including: lettuce, tomatoes, and squash.",The RAWS sensor in Seeley Lake reported a low of 21 degrees F. Spotters from the Potomac and Greenough areas reported heavy frost with temperatures dropping to 20 degrees F and possibly lower in the early morning hours.,CSV
201609,13,300,201609,13,800,110576,660291,MONTANA,30,2016,September,Frost/Freeze,Z,1,KOOTENAI/CABINET REGION,MSO,13-SEP-16 03:00:00,MST-7,13-SEP-16 08:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"A deep trough stretched from Saskatchewan to central California, allowing for ridging, clearing skies, and light winds over the Northern Rockies. All this occurred with an unseasonably cold air mass. This early cold spell with high 20s affected gardens and agriculture, as low temperatures reached values not typical until 2 or 3 weeks later in autumn. News media reported early harvest of crops near Missoula, including: lettuce, tomatoes, and squash.","Low temperatures fell below freezing across northwest Montana including 25 deg. F at Eureka, 22 deg. F at Yaak and 29 deg. F in Libby.",CSV
201612,17,2300,201612,18,500,111461,722038,INDIANA,18,2016,December,Lake-Effect Snow,Z,1,LAKE,LOT,17-DEC-16 23:00:00,CST-6,18-DEC-16 05:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"A band of lake effect snow developed across parts of Lake and Porter Counties in northwest Indiana, producing heavy snow, drifting snow and white out conditions during the early morning hours of December 18th.  Storm total snowfall amounts included 10.0 inches near Valparaiso; 9.7 inches near Porter; 9.0 inches near Portage; 8.5 inches near Ogden Dunes; 8.0 inches near Burdick; 7.0 inches near South Haven; 7.0 inches near Hobart; 6.0 inches near Lakes of the Four Seasons and 6.0 inches five miles northeast of Gary.",,CSV
201609,10,950,201609,10,1250,110502,660023,MISSOURI,29,2016,September,Flood,C,101,JOHNSON,EAX,10-SEP-16 09:50:00,CST-6,10-SEP-16 12:50:00,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,,,,,,0,NNW,VLY CITY,0,NE,VLY CITY,38.8742,-93.6321,38.8741,-93.6234,"On the evening of September 9, 2016 widespread thunderstorms moved through northwest Missouri. Some of these storms were severe, causing some marginal hail and some minor wind damage. There was some flooding from these storms in nearby portions of Kansas, but only isolated flood reports in Missouri.",There was a road closure near State Highway E and 541st Road near the bridge to Blackjack Creek.,CSV
201609,9,1744,201609,9,1744,110502,660024,MISSOURI,29,2016,September,Hail,C,5,ATCHISON,EAX,09-SEP-16 17:44:00,CST-6,09-SEP-16 17:44:00,0,0,0,0,0.00K,0.00K,Law Enforcement,0.75,,,,,,,,,,,5,N,WATSON,5,N,WATSON,40.55,-95.63,40.55,-95.63,"On the evening of September 9, 2016 widespread thunderstorms moved through northwest Missouri. Some of these storms were severe, causing some marginal hail and some minor wind damage. There was some flooding from these storms in nearby portions of Kansas, but only isolated flood reports in Missouri.",,CSV
201609,9,2113,201609,9,2116,110502,660025,MISSOURI,29,2016,September,Thunderstorm Wind,C,37,CASS,EAX,09-SEP-16 21:13:00,CST-6,09-SEP-16 21:16:00,0,0,0,0,0.00K,0.00K,Public,52.00,EG,,,,,,,,,,2,W,HARRELSON,2,W,HARRELSON,38.78,-94.53,38.78,-94.53,"On the evening of September 9, 2016 widespread thunderstorms moved through northwest Missouri. Some of these storms were severe, causing some marginal hail and some minor wind damage. There was some flooding from these storms in nearby portions of Kansas, but only isolated flood reports in Missouri.",Several tree limbs of unknown size or condition were down in Belton.,CSV
201609,9,2126,201609,9,2129,110502,660026,MISSOURI,29,2016,September,Thunderstorm Wind,C,37,CASS,EAX,09-SEP-16 21:26:00,CST-6,09-SEP-16 21:29:00,0,0,0,0,0.00K,0.00K,Trained Spotter,56.00,EG,,,,,,,,,,0,N,RAYMORE,0,N,RAYMORE,38.8,-94.45,38.8,-94.45,"On the evening of September 9, 2016 widespread thunderstorms moved through northwest Missouri. Some of these storms were severe, causing some marginal hail and some minor wind damage. There was some flooding from these storms in nearby portions of Kansas, but only isolated flood reports in Missouri.",A trained spotter on the southside of Raymore reported a 65 mph wind gust.,CSV
201612,25,2035,201612,25,2037,111811,666902,MISSOURI,29,2016,December,Thunderstorm Wind,C,83,HENRY,EAX,25-DEC-16 20:35:00,CST-6,25-DEC-16 20:37:00,0,0,0,0,0.00K,0.00K,AWOS,56.00,MG,,,,,,,,,,1,SW,CLINTON,1,SW,CLINTON,38.37,-93.78,38.37,-93.78,"On Christmas Day afternoon a line of unseasonably strong storms moved through eastern Kansas and into western Missouri. These storms ultimately moved through the area with little incident, but they did produce some strong winds just east of Kansas City. In Clinton the AWOS station reported 64 mph winds, and a report of 60 mph winds was received near Interstate 70 in the vicinity of Marshall, MO.","The AWOS station in Clinton, Missouri recorded a 64 mph wind gust with the line of storms that went through that area.",CSV
201610,10,1524,201610,10,1554,110931,663485,SOUTH CAROLINA,45,2016,October,Coastal Flood,Z,50,CHARLESTON,CHS,10-OCT-16 15:24:00,EST-5,10-OCT-16 15:54:00,0,0,0,0,,,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"High pressure building over the Eastern United States led to a strong north/northeast wind and long fetch over coastal waters, helping produce a period of elevated tides and shallow coastal flooding along the Southeast South Carolina coast.",Local media relayed a report on Twitter that Main Road was closed at Savannah Highway due to the combination of high tide and residual fresh water in local marshes. At 248 PM EST a maximum tide level of 7.01 feet MLLW was recorded at the Charleston Harbor tide gauge.,CSV
201607,11,2244,201607,11,2246,108406,649529,MICHIGAN,26,2016,July,Tornado,C,53,GOGEBIC,MQT,11-JUL-16 22:44:00,CST-6,11-JUL-16 22:46:00,0,0,0,0,50.00K,0.00K,NWS Storm Survey,,,,,EF1,0.85,100,,,,,4,SSE,HURLEY,4,SSE,HURLEY,46.3685,-90.13,46.3739,-90.114,A warm and humid air mass ahead of a low pressure system approaching from the Northern Plains set the stage for the formation of severe thunderstorms over portions of Gogebic County from late evening on the 11th into the early morning of the 12th.  The storms caused flash flooding and damaging winds over portions of Gogebic County.,An EF1 tornado touched down near the Wisconsin-Michigan border just southeast of Van Buskirk and caused damage for less than a mile before dissipating.  Damage consisted mostly of uprooted or snapped trees.,CSV
201607,21,705,201607,21,710,108444,649564,MICHIGAN,26,2016,July,Thunderstorm Wind,C,103,MARQUETTE,MQT,21-JUL-16 07:05:00,EST-5,21-JUL-16 07:10:00,0,0,0,0,2.00K,0.00K,Law Enforcement,52.00,EG,,,,,,,,,,2,WSW,NATIONAL MINE,2,WSW,NATIONAL MINE,46.44,-87.72,46.44,-87.72,An upper disturbance approaching from the west interacted with a very warm and unstable air mass to produce severe thunderstorms over the west half portions of Upper Michigan on the morning of the 21st.,Law enforcement reported several trees down blocking Beagle Club Road southwest of National Mine.,CSV
201607,5,2242,201607,5,2246,108383,649189,MICHIGAN,26,2016,July,Thunderstorm Wind,C,13,BARAGA,MQT,05-JUL-16 22:42:00,EST-5,05-JUL-16 22:46:00,0,0,0,0,1.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,2,W,BARAGA CARLSON ARPT,2,W,BARAGA CARLSON ARPT,46.7826,-88.6183,46.7826,-88.6183,A cluster of thunderstorms formed from a passing disturbance moving through a moist and unstable air mass.  A few of these storms became severe over the west half of Upper Michigan on the evening of the 5th.,Downed tree was blocking Highway M-38 near the Sturgeon River.  Time of the report was estimated from radar.,CSV
201607,13,1425,201607,13,1429,108433,649475,MICHIGAN,26,2016,July,Hail,C,61,HOUGHTON,MQT,13-JUL-16 14:25:00,EST-5,13-JUL-16 14:29:00,0,0,0,0,0.00K,0.00K,COOP Observer,0.88,,,,,,,,,,,3,NW,JACOBSVILLE,3,NW,JACOBSVILLE,47.01,-88.43,47.01,-88.43,Thunderstorms forming from daytime heating and instability produced large hail and damaging winds over portions of western Upper Michigan during the afternoon of the 13th.,The observer near Jacobsville observed nickel-sized hail.,CSV
201607,13,1428,201607,13,1432,108433,649476,MICHIGAN,26,2016,July,Hail,C,13,BARAGA,MQT,13-JUL-16 14:28:00,EST-5,13-JUL-16 14:32:00,0,0,0,0,0.00K,0.00K,COOP Observer,1.00,,,,,,,,,,,1,E,PELKIE,1,E,PELKIE,46.82,-88.61,46.82,-88.61,Thunderstorms forming from daytime heating and instability produced large hail and damaging winds over portions of western Upper Michigan during the afternoon of the 13th.,The observer seven miles northwest of Baraga measured one inch diameter hail.,CSV
201607,13,1446,201607,13,1450,108433,649477,MICHIGAN,26,2016,July,Hail,C,61,HOUGHTON,MQT,13-JUL-16 14:46:00,EST-5,13-JUL-16 14:50:00,0,0,0,0,0.00K,0.00K,Public,0.75,,,,,,,,,,,0,W,TAPIOLA,0,W,TAPIOLA,46.92,-88.63,46.92,-88.63,Thunderstorms forming from daytime heating and instability produced large hail and damaging winds over portions of western Upper Michigan during the afternoon of the 13th.,There was a public report of penny-sized hail observed near Tapiola.,CSV
201607,21,618,201607,21,623,108444,649592,MICHIGAN,26,2016,July,Thunderstorm Wind,C,61,HOUGHTON,MQT,21-JUL-16 06:18:00,EST-5,21-JUL-16 06:23:00,0,0,0,0,30.00K,0.00K,Social Media,78.00,EG,,,,,,,,,,2,WNW,JACOBSVILLE,2,WNW,JACOBSVILLE,46.9963,-88.4363,46.9963,-88.4363,An upper disturbance approaching from the west interacted with a very warm and unstable air mass to produce severe thunderstorms over the west half portions of Upper Michigan on the morning of the 21st.,There was a delayed report via social media of multiple large trees down or snapped on either side of the Portage Canal near Jacobsville.  Some trees were down on vehicles and structures.,CSV
201607,21,555,201607,21,602,108444,649589,MICHIGAN,26,2016,July,Thunderstorm Wind,C,61,HOUGHTON,MQT,21-JUL-16 05:55:00,EST-5,21-JUL-16 06:02:00,0,0,0,0,80.00K,0.00K,NWS Storm Survey,78.00,EG,,,,,,,,,,2,S,LAKE ROLAND,2,S,LAKE ROLAND,46.8567,-88.8548,46.8567,-88.8548,An upper disturbance approaching from the west interacted with a very warm and unstable air mass to produce severe thunderstorms over the west half portions of Upper Michigan on the morning of the 21st.,"The NWS storm survey confirmed extensive tree damage at Emily Lake Campground with over half an acre of trees blown down due to straight line winds estimated to be up to 90 mph.  Local reports indicated that the strong winds lasted at least five minutes.  Damage included trees down on two campers and one vehicle, but no injuries were reported.  The time of the report was estimated from radar.",CSV
201609,19,1812,201609,19,1812,110520,660100,MISSOURI,29,2016,September,Hail,C,171,PUTNAM,EAX,19-SEP-16 18:12:00,CST-6,19-SEP-16 18:12:00,0,0,0,0,,,Trained Spotter,0.88,,,,,,,,,,,1,E,POWERSVILLE,1,E,POWERSVILLE,40.55,-93.28,40.55,-93.28,On the evening of September 19 a strong storm pushed out of Iowa into northern Missouri. Several areas received strong wind and experienced some minor structural damage.,,CSV
201610,6,1804,201610,6,1804,110522,660110,MISSOURI,29,2016,October,Hail,C,129,MERCER,EAX,06-OCT-16 18:04:00,CST-6,06-OCT-16 18:04:00,0,0,0,0,,,Emergency Manager,0.75,,,,,,,,,,,1,SSW,PRINCETON KAUFMAN AR,1,SSW,PRINCETON KAUFMAN AR,40.4,-93.61,40.4,-93.61,"A storm occurred in Mercer County Missouri, producing 3/4 inch hail.",,CSV
201611,2,1845,201611,2,1845,111810,666896,KANSAS,20,2016,November,Hail,C,103,LEAVENWORTH,EAX,02-NOV-16 18:45:00,CST-6,02-NOV-16 18:45:00,0,0,0,0,,,Public,0.75,,,,,,,,,,,4,SW,RENO,4,SW,RENO,39,-95.17,39,-95.17,"On the evening of November 2, 2016 a cluster of severe storms moved through northeast Kansas. They produced some sub severe hail and a couple isolated reports of some wind damage.",,CSV
201609,13,300,201609,13,800,110576,660296,MONTANA,30,2016,September,Frost/Freeze,Z,4,LOWER CLARK FORK REGION,MSO,13-SEP-16 03:00:00,MST-7,13-SEP-16 08:00:00,0,0,0,0,,,RAWS,,,,,,,,,,,,,,,,,,,,,,"A deep trough stretched from Saskatchewan to central California, allowing for ridging, clearing skies, and light winds over the Northern Rockies. All this occurred with an unseasonably cold air mass. This early cold spell with high 20s affected gardens and agriculture, as low temperatures reached values not typical until 2 or 3 weeks later in autumn. News media reported early harvest of crops near Missoula, including: lettuce, tomatoes, and squash.","A temperature sensor in Trout Creek reported a low of 25 deg. F while in Thompson Falls, the temperatures fell to 27 deg. F.",CSV
201609,13,300,201609,13,700,110576,660301,MONTANA,30,2016,September,Frost/Freeze,Z,5,MISSOULA / BITTERROOT VALLEYS,MSO,13-SEP-16 03:00:00,MST-7,13-SEP-16 07:00:00,0,0,0,0,,,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"A deep trough stretched from Saskatchewan to central California, allowing for ridging, clearing skies, and light winds over the Northern Rockies. All this occurred with an unseasonably cold air mass. This early cold spell with high 20s affected gardens and agriculture, as low temperatures reached values not typical until 2 or 3 weeks later in autumn. News media reported early harvest of crops near Missoula, including: lettuce, tomatoes, and squash.","The local media in Missoula reported that local farms took steps to harvest tomatoes, lettuce, and squash early because of the forecast sub-freezing temperatures. Temperatures dropped to 30 deg. F at the Missoula International Airport and to 28 deg. F in Stevensville.",CSV
